index,Toughness
6701,10.361096122599982
6702,38.92920191599998
6703,104.650820079
6704,6.147373273099994
6705,65.833589104
6706,24.02025784300001
6707,361.53962587
6708,40.251974809000004
6709,48.59652603100001
6710,104.70264768600003
6711,23.801525599000016
6712,27.388014806999998
6713,10.168009552899974
6714,23.703458706999996
6715,28.385011951999978
6716,20.191272677
6717,51.206953483999996
6718,21.334388025999985
6719,112.093704767
6720,72.87230378699999
6721,24.72012793700003
6722,169.73125754199998
6723,283.69310248999994
6724,70.16331236799999
6725,14.679112702999987
6726,10.966976868699973
6727,5.699762188400015
6728,36.206265751
6729,8.405789932200015
6730,73.761753757
6731,384.94071619000005
6732,5.418887074099999
6733,41.23629443999999
6734,20.041438307000007
6735,24.909125214000014
6736,5.399443413100002
6737,87.27945146300002
6738,116.28787289100006
6739,45.660703762000004
6740,11.814844476599994
6741,129.86399335499993
6742,7.087282074400001
6743,41.271306022000005
6744,45.438821174
6745,208.61947980000002
6746,33.65804996099999
6747,36.46754446600001
6748,181.20880351300002
6749,32.821665888000005
6750,23.739837046000005
6751,241.06417039000007
6752,25.219365182999994
6753,6.958292634499955
6754,134.00567802900002
6755,71.052292721
6756,38.917175352
6757,29.250919738000007
6758,59.68208095
6759,43.004366539
6760,29.74481204100001
6761,66.12919359200001
6762,8.896612474899989
6763,4.927402512300063
6764,67.627447018
6765,10.290957978999991
6766,28.590938258999977
6767,115.01547000099998
6768,22.02312501800003
6769,49.875329559
6770,122.56084369099997
6771,12.212666659500002
6772,88.06559056699997
6773,145.222597618
6774,8.834434849600008
6775,30.46663772500002
6776,188.689736201
6777,102.81782523900003
6778,128.56388683600002
6779,178.86046045
6780,25.109348241
6781,99.44412541999999
6782,90.27873052100001
6783,20.313430716000042
6784,560.61137554
6785,35.748620468
6786,7.154009373199955
6787,181.76104137000004
6788,36.278269026000004
6789,54.856231083
6790,225.033921831
6791,71.60716657900001
6792,6.047749254400017
6793,5.330555951999997
6794,35.11106730000001
6795,55.50043626
6796,121.62239899399998
6797,507.35444394000035
6798,12.859266270299983
6799,88.79215855599999
6800,3.578271112999964
6801,188.32993966299995
6802,6.170555101499993
6803,61.42895856
6804,30.719370978
6805,22.494690775999985
6806,32.77978548700001
6807,8.971600556100007
6808,16.302281778399994
6809,24.855143544
6810,20.875361094999995
6811,31.836697067999992
6812,8.569944917299992
6813,5.609771666299999
6814,42.26667094
6815,21.947336848300004
6816,35.91309801499999
6817,7.733523973099992
6818,37.837647448
6819,292.55270293999996
6820,70.962216725
6821,60.604353777
6822,6.108619691000001
6823,3.6755832278999634
6824,318.5507882899999
6825,215.06582276
6826,59.920460307000006
6827,42.11503394
6828,228.31203036
6829,52.845537998
6830,9.200635380899975
6831,41.555909399
6832,44.32886611
6833,70.69183763400001
6834,8.364365766100022
6835,7.0019825416000145
6836,323.0756896
6837,8.468824389200023
6838,16.672093630800028
6839,164.02794257400006
6840,33.91854226000001
6841,18.148158833999993
6842,40.675745393000014
6843,50.02014655500001
6844,81.92332313499999
6845,50.487436082
6846,238.61198050999997
6847,62.77051875
6848,98.276694385
6849,15.714839343799994
6850,6.991625259599999
6851,12.903457174900005
6852,15.310046510300005
6853,58.658134146
6854,19.868678061999987
6855,7.931864189799946
6856,43.166190394
6857,60.376288777
6858,99.044039792
6859,197.47111519700002
6860,12.309484917000006
6861,130.68037063500003
6862,20.060012770200018
6863,268.40277808
6864,37.797225933
6865,20.832678624000017
6866,24.101439916000018
6867,45.14232165300001
6868,219.45912232000006
6869,18.162993545999953
6870,37.213910934999994
6871,42.14241059899999
6872,192.07939594599992
6873,14.31602053479999
6874,154.02941106600002
6875,55.359512124999995
6876,95.560836922
6877,13.695370367600034
6878,31.31415885699999
6879,149.991011625
6880,8.668536587800013
6881,35.778877788
6882,439.5991480100001
6883,61.74448297
6884,31.962382072000004
6885,26.185472965000002
6886,8.381124393900045
6887,140.897965162
6888,5.537665974700026
6889,104.459921346
6890,10.520060133699971
6891,36.476485737999994
6892,20.83350649700001
6893,55.776794347000006
6894,117.42452949499999
6895,20.139382407000028
6896,8.092294189599976
6897,168.68375102799996
6898,4.596294336299998
6899,22.290917219000015
6900,174.48992062999997
6901,248.930708917
6902,7.867610046600021
6903,36.095992466
6904,69.227595548
6905,369.87508559000014
6906,44.566218285999994
6907,23.917968300000027
6908,10.182166519599988
6909,12.570418842900004
6910,28.182710281000013
6911,49.331459484999996
6912,28.91165406399999
6913,105.80196339700001
6914,30.390942697
6915,46.17509126499999
6916,63.432970441
6917,34.06353716599999
6918,12.534654014699967
6919,11.301189189400034
6920,12.856547231799972
6921,65.018961836
6922,119.446319718
6923,12.039976720800013
6924,26.534120008000002
6925,12.12375031529998
6926,38.92690199500001
6927,6.096115203999993
6928,131.20349059900002
6929,22.629053668999987
6930,8.558923674599995
6931,6.46370698600002
6932,324.84581387000003
6933,108.17815159699995
6934,104.98473880699999
6935,5.3732550031000414
6936,7.40631785059999
6937,19.653012493199974
6938,31.791225651999994
6939,9.809189661799977
6940,150.103632233
6941,51.479540166
6942,5.236794217900005
6943,15.929402402799965
6944,47.096061491000015
6945,33.619872402
6946,9.358040215399974
6947,85.811336718
6948,46.475672190000004
6949,5.603438655299996
6950,5.384515748199988
6951,200.94566866700006
6952,118.98271823900001
6953,213.41371512
6954,95.39052937300002
6955,11.83718961240001
6956,83.78328719699999
6957,11.399652280100035
6958,30.199067332999974
6959,86.26279543499999
6960,6.183357727400036
6961,47.359462807
6962,8.07309711460001
6963,45.65162748399999
6964,13.234134873100025
6965,169.779153393
6966,26.866996659999998
6967,179.53076681100003
6968,35.78225587899999
6969,230.80462167000002
6970,17.936082704299956
6971,41.244378104999996
6972,16.774326262999992
6973,63.479140798
6974,11.247143027399979
6975,45.460079598
6976,84.35970956000001
6977,10.301042645599964
6978,4.920730788700006
6979,766.0450893200002
6980,5.69763601990001
6981,54.792636092
6982,277.95025655
6983,30.35315249999998
6984,30.558814082999987
6985,47.234346036999995
6986,42.92791615
6987,87.946541967
6988,27.670486967000016
6989,46.266570489
6990,8.965548498799983
6991,29.690177266000006
6992,6.447420074599961
6993,134.908993016
6994,147.24864523799997
6995,66.937300696
6996,86.95088325900001
6997,9.18641360969999
6998,29.193436561999995
6999,39.99588425899998
7000,32.671119476000015
7001,224.373647747
7002,11.51904373470002
7003,250.25002993999993
7004,11.69443405360002
7005,37.440235416000036
7006,30.98981458899999
7007,89.395396952
7008,35.20473319
7009,191.03568078999996
7010,29.18844337060002
7011,123.26061849799999
7012,23.343698933
7013,17.024214918200016
7014,47.514827773
7015,124.50246803900001
7016,25.374851751600005
7017,54.42799678
7018,93.41087201800002
7019,15.325709913000019
7020,7.109548754900025
7021,20.121380754999997
7022,32.68051522499999
7023,48.68799653000001
7024,15.637087111999982
7025,13.041455963999972
7026,13.195749073899982
7027,32.84268737900001
7028,116.85019971500003
7029,410.7115116200001
7030,40.832301166
7031,34.606246149
7032,65.123138304
7033,68.288389702
7034,9.678294221400009
7035,68.778324789
7036,142.24393560800004
7037,10.149780380100012
7038,4.002076035200034
7039,24.155175258999996
7040,78.83672923099999
7041,48.971094537
7042,31.45182202099999
7043,18.080545586999996
7044,5.852400743799976
7045,9.77465716430001
7046,19.756454138000016
7047,29.52601721400002
7048,33.966221893
7049,17.937231293999986
7050,18.86795497100004
7051,35.46922862100002
7052,297.50113045999996
7053,28.275631204999996
7054,138.533640435
7055,12.3512068251
7056,4.4396249088000275
7057,8.407286973200002
7058,42.667482937
7059,10.401685788699979
7060,7.382531601999993
7061,8.211543271900005
7062,351.05096301
7063,247.91572506999984
7064,27.72947155599998
7065,7.661339576899977
7066,24.197078888000007
7067,5.877234650500007
7068,421.0347853399998
7069,79.49598244100001
7070,9.553116071099979
7071,53.26208381
7072,271.2182273300001
7073,25.69758204500001
7074,5.525804750699969
7075,36.45234908699999
7076,11.371823388899976
7077,44.182697008
7078,9.924562737799974
7079,11.343806040600015
7080,5.839665567800019
7081,48.022593783
7082,4.23630057889995
7083,37.341189559
7084,9.97313075150003
7085,43.401859466000005
7086,16.218342139400008
7087,44.46365012
7088,5.868053246399995
7089,43.96071451499999
7090,10.610416306299989
7091,6.617182516399971
7092,45.021537011
7093,122.85128538899995
7094,7.5454063703999665
7095,5.025230933799968
7096,9.670777565999984
7097,51.455268769
7098,32.30174630599999
7099,6.790941140900031
7100,8.828045855399964
7101,13.007694963000013
7102,37.10853332099999
7103,72.431015777
7104,6.247339672799967
7105,40.986140662
7106,118.94121928799996
7107,199.95306204200006
7108,29.67904503100001
7109,9.859593251000028
7110,68.697895697
7111,11.188145537899963
7112,8.240469502100012
7113,52.261156525
7114,14.052514402200018
7115,55.924210982
7116,14.72910980999999
7117,38.117710922999976
7118,35.56688845700002
7119,50.492963073
7120,10.352367784799974
7121,23.823444384000034
7122,6.800049723000008
7123,5.673571667399976
7124,11.599222873799967
7125,21.216548563999993
7126,6.260240697200004
7127,139.574669675
7128,34.79943390400001
7129,12.519876432500034
7130,47.167679462
7131,10.587601297200003
7132,28.262391959999974
7133,22.392977558999995
7134,32.47915554299998
7135,51.801592535
7136,33.368911127000004
7137,39.217602282
7138,12.221133231300009
7139,25.121272186200002
7140,13.388650652000017
7141,22.17663138800001
7142,9.702132747899974
7143,104.46777381500004
7144,5.191434491599978
7145,6.118917479399997
7146,52.799985433
7147,11.268470698599991
7148,118.98348319000003
7149,35.320384645999994
7150,160.84607942999997
7151,5.960385935499993
7152,11.626284658299994
7153,23.35856289
7154,84.67922621000001
7155,194.8106362360001
7156,323.71622687999985
7157,27.014190251999977
7158,96.787286671
7159,24.855108708000017
7160,93.30507942599999
7161,3.3927585497999644
7162,50.720834505000006
7163,39.68104001599998
7164,10.42833792779998
7165,5.107347865599998
7166,78.964896655
7167,60.698923783
7168,26.380848636000003
7169,110.928390383
7170,10.53439996239998
7171,25.281406119999993
7172,5.817333704000049
7173,37.269467049
7174,38.832015397000006
7175,5.195195653699969
7176,16.71997636489997
7177,478.1321807099998
7178,36.428362942999996
7179,39.22918946099999
7180,49.944966975
7181,103.133971755
7182,11.408850488699983
7183,18.068549425
7184,189.70007793
7185,26.04019765999999
7186,9.801907840599988
7187,35.65525369900001
7188,33.62319439400002
7189,74.510362393
7190,53.36737351600001
7191,152.48517033299999
7192,70.251546835
7193,28.77034445799999
7194,91.788955356
7195,48.191551147000006
7196,35.178985302
7197,25.230639100999994
7198,435.9782834300001
7199,71.972300506
7200,54.63765273600001
7201,31.767571593999982
7202,116.04944163200003
7203,21.024096443999987
7204,5.28022301819999
7205,106.5020517
7206,33.490837618
7207,15.191801136299986
7208,19.378009968600004
7209,27.53843900499998
7210,39.03597832300001
7211,29.03942441200001
7212,32.53118633899998
7213,10.09747473340002
7214,7.350660976199983
7215,53.43046249300001
7216,10.2085366218
7217,7.384249086599986
7218,6.658871047500014
7219,5.618636076600012
7220,12.560122261699988
7221,7.1816939355
7222,10.758825993700015
7223,27.00236797099999
7224,134.036975416
7225,29.745295848999994
7226,39.274834424000026
7227,48.972544767
7228,25.98227218999999
7229,28.889317096999996
7230,5.532849879999979
7231,42.271322415
7232,209.66038805700003
7233,8.268268901600038
7234,211.08478791700003
7235,50.08697452300001
7236,12.465707726299982
7237,52.82457839800001
7238,6.147813964799958
7239,27.813176747999997
7240,87.46275236599999
7241,4.125478908100028
7242,4.446132186000007
7243,71.172201156
7244,265.46931680999995
7245,11.424954023499957
7246,21.862837600999995
7247,44.44825114700001
7248,27.157457070999996
7249,31.003152759000017
7250,20.385449408000014
7251,617.1987239799996
7252,48.896634703000004
7253,31.83852016299999
7254,51.589623870000004
7255,12.901544757800004
7256,34.75107818400001
7257,14.942778890300012
7258,6.845547603500023
7259,59.921029942000004
7260,12.359461996099952
7261,59.820377965000006
7262,4.0374967978000385
7263,60.36565384
7264,10.74794733240001
7265,18.179424153999975
7266,333.69022061
7267,9.341154033300008
7268,5.649549125299998
7269,21.946288920999976
7270,4.398796299900013
7271,36.83371607299999
7272,264.45585906
7273,28.80250452700001
7274,34.289520689
7275,58.149605469
7276,126.53947260499996
7277,5.824581226699991
7278,37.26510175999999
7279,168.106131109
7280,31.04764074000002
7281,23.757321196999982
7282,53.07370347
7283,18.18177652800003
7284,45.491628227999996
7285,22.17958747499997
7286,8.987434723699991
7287,100.783879171
7288,5.218198740100014
7289,66.82049000100001
7290,91.761437368
7291,88.35074619999999
7292,31.457729035
7293,33.843698397000004
7294,296.14524845999995
7295,13.75216822990005
7296,72.669017341
7297,24.68491469699999
7298,30.821598635000008
7299,6.526578545000014
7300,222.61041416700004
7301,221.28825361000003
7302,80.32610402799999
7303,53.0680595
7304,62.94350797
7305,28.66378436400001
7306,8.440070558500018
7307,30.728524107999988
7308,47.226122125
7309,85.454682589
7310,50.46914296999999
7311,5.429504840500016
7312,14.27799227189999
7313,9.217067232400026
7314,80.21100140499999
7315,26.748676278000012
7316,267.39521128100006
7317,56.326842274
7318,5.564007988499995
7319,689.2817249400001
7320,5.9433201335000305
7321,6.664176215100021
7322,32.10575129399999
7323,20.780370807000025
7324,8.571045090200037
7325,43.373712160999986
7326,7.963154142599983
7327,83.999760557
7328,40.665981392999996
7329,9.671492962600034
7330,8.170404366999975
7331,8.079349643400022
7332,10.289500200500022
7333,9.117672002900015
7334,14.604478476499999
7335,30.420340434999993
7336,6.616637569499986
7337,140.01751503000003
7338,8.568463192800003
7339,5.1490716737
7340,13.14784118110002
7341,210.688502873
7342,15.37281728779999
7343,54.376357562
7344,400.66777856
7345,4.793131174900054
7346,37.006631649
7347,25.300868885999975
7348,8.50829465150003
7349,13.449659018999967
7350,28.395949339999987
7351,113.03203996000005
7352,13.461185916599966
7353,39.09606156400001
7354,8.508430919000013
7355,12.561754052699968
7356,27.298735462000003
7357,7.764366003800028
7358,29.585815445000023
7359,124.72536950099997
7360,14.829606979600015
7361,51.485568129
7362,56.286640674000004
7363,19.302828507
7364,18.951151406
7365,23.60333168999997
7366,32.548475493000005
7367,52.740925003
7368,88.10467739500001
7369,9.47304247049999
7370,45.216060105
7371,65.927158251
7372,67.196368544
7373,9.491462781099997
7374,9.098802422000006
7375,6.887589228300001
7376,3.670635248300016
7377,32.08655446500001
7378,178.855054418
7379,10.286829530799992
7380,28.003239406999995
7381,65.12476290000001
7382,6.2183102303000055
7383,11.768414570999951
7384,174.09823215999995
7385,4.010964634799983
7386,45.918883528
7387,9.627194870800018
7388,7.669228405199981
7389,4.608436739200009
7390,8.215494984400017
7391,28.235005104000024
7392,20.872563532999997
7393,13.401802960700003
7394,9.739504431200004
7395,10.516126869200008
7396,99.12019703799999
7397,15.106966481200025
7398,7.893699693600027
7399,219.33128211699994
7400,600.3381000899998
7401,7.572573410199993
7402,29.83197953300001
7403,48.935325444
7404,20.27677183200003
7405,96.239165558
7406,46.601579209
7407,17.221006676000016
7408,134.027265619
7409,9.05818302730001
7410,9.82298075669997
7411,53.205399353000004
7412,70.745171345
7413,33.81208869499998
7414,7.873080839200014
7415,242.96914467000005
7416,25.309325753999993
7417,5.441049005299995
7418,5.7685065997999985
7419,452.19088221000004
7420,27.66051245099998
7421,142.17608206000006
7422,30.13721619199999
7423,19.936726029999996
7424,7.821228168400005
7425,8.888855811300004
7426,21.92585399100001
7427,102.17925470199995
7428,35.522286368999985
7429,18.828490932
7430,50.550698136
7431,50.016418752
7432,25.39811983
7433,24.865941183999986
7434,11.434412536899977
7435,8.184086218199987
7436,48.96070115100001
7437,232.94439191999993
7438,18.748123876699964
7439,31.304768949999996
7440,55.402553039999994
7441,34.66691082899998
7442,11.933377063300036
7443,51.118199245999996
7444,396.7505532799998
7445,7.771048472099984
7446,9.520968553900005
7447,119.799749635
7448,9.163700077000016
7449,24.56910356299999
7450,41.153564892000006
7451,31.673179597000008
7452,28.961293769
7453,105.724549184
7454,21.54739313000001
7455,108.129387557
7456,36.016611422
7457,11.520260653900031
7458,39.412548713
7459,14.13076305319997
7460,61.469357882000004
7461,42.02044514800001
7462,33.378074660999985
7463,9.144414887199972
7464,31.25547417300001
7465,31.477096955000015
7466,59.832592079
7467,6.356603370100011
7468,228.50746686000002
7469,5.492741323100034
7470,5.529973816599998
7471,11.804758541799956
7472,348.70413557
7473,6.426750257400009
7474,5.633381737400001
7475,7.8215576259999935
7476,51.521440431
7477,41.37424499400001
7478,6.832992856199986
7479,154.59890089800007
7480,34.293749674
7481,166.59176497499996
7482,25.84387040100001
7483,35.30169258900001
7484,5.102975499400003
7485,7.030492193299985
7486,8.773023345600002
7487,386.88654955000004
7488,49.254455259
7489,32.61848933799998
7490,22.010509798000022
7491,24.252995238999993
7492,4.906052804399998
7493,48.207549975000006
7494,58.393420744000004
7495,33.451524206000016
7496,4.848122317399977
7497,11.1318208772
7498,11.88225180780001
7499,245.96681329
7500,20.568859113000002
7501,18.057673661799996
7502,3.874684738199953
7503,6.3697714471
7504,3.5777735676999782
7505,25.328763045000017
7506,45.819394138999996
7507,133.16233021599996
7508,7.349008637800033
7509,57.777864628
7510,27.896742513000035
7511,169.55103868600003
7512,24.228134456999996
7513,30.726728444000003
7514,138.63369160599996
7515,4.55938447949999
7516,48.936699257
7517,236.52733468000002
7518,25.955299149999988
7519,55.1070133
7520,38.914035622000014
7521,29.704918874999997
7522,34.342886996000004
7523,251.98680597600014
7524,7.4699292156999775
7525,10.652414593700009
7526,17.574718628799992
7527,16.45184154679999
7528,15.471984519899998
7529,7.184497487499975
7530,34.85907030700002
7531,4.232818862200006
7532,167.618978698
7533,145.71471691699998
7534,7.971436563399962
7535,13.901565544799958
7536,26.315325971999997
7537,17.529499971000014
7538,157.92126871100004
7539,35.088952882
7540,6.960060254299961
7541,106.846752498
7542,33.240087011
7543,47.22629237499999
7544,71.402194313
7545,99.20116401700002
7546,29.60827311700001
7547,38.71821296000001
7548,209.90731504899998
7549,39.668249711000016
7550,19.85031341300001
7551,6.1655613406000285
7552,341.8473507599999
7553,54.236361518
7554,54.686404624999994
7555,5.533952647299991
7556,44.293955306
7557,92.57871165799999
7558,12.056113973900004
7559,6.694857827700005
7560,351.27745509000016
7561,60.494554691000005
7562,24.408714289000002
7563,14.293063163700019
7564,5.034961769699997
7565,16.461204933899985
7566,32.334210285000005
7567,79.02835874099999
7568,77.715285187
7569,6.4230325329000095
7570,68.322392552
7571,10.241331787000007
7572,38.212170889
7573,6.2126271152
7574,187.84591849800006
7575,6.293794337599991
7576,9.331328096499966
7577,51.282817536
7578,93.13833286599998
7579,10.598354153400003
7580,41.159966577000006
7581,83.544285061
7582,39.13423161000001
7583,26.613156617
7584,100.72477743799999
7585,223.76285172899998
7586,38.69473365399999
7587,40.12839832999999
7588,172.19208902800003
7589,273.92407883
7590,8.340710110899984
7591,48.51090421799999
7592,5.643020429400032
7593,7.002056126399999
7594,126.63569010700002
7595,25.781797226000002
7596,7.162141404900005
7597,19.910495778999994
7598,78.69679892899998
7599,34.82907532599998
7600,11.588006784600012
7601,67.019116479
7602,721.04471409
7603,12.722676817600004
7604,94.66833948499999
7605,27.92572113100001
7606,122.19523533899999
7607,41.42528601800002
7608,110.92536209699999
7609,76.90875152500001
7610,276.3917566499999
7611,6.223669781500007
7612,57.547425241999996
7613,28.342088683
7614,6.128082934599973
7615,17.36184623609998
7616,20.002569605300017
7617,20.590020486000007
7618,39.38864163200001
7619,9.497061969400043
7620,79.704322742
7621,11.768517061200008
7622,205.58175199000004
7623,23.606767786999995
7624,73.410179929
7625,52.49808611
7626,42.73221451500001
7627,22.455715981999994
7628,143.07605160199995
7629,18.967826019000043
7630,78.88787617999999
7631,27.96747937599998
7632,6.577636475199981
7633,18.890636884000003
7634,85.743646028
7635,212.13144319000003
7636,21.261076910000014
7637,53.468756516
7638,31.235558108999996
7639,25.532981165000024
7640,30.254391441999978
7641,149.81106789300003
7642,11.666218305900003
7643,74.52773521099999
7644,41.29812880899999
7645,12.581408497800005
7646,30.764305805000014
7647,21.672665731000002
7648,8.587872618099986
7649,28.283403670999995
7650,13.878454041400026
7651,18.990998100999974
7652,52.36660301400001
7653,33.824853741
7654,45.457053991
7655,8.54908330029999
7656,9.992556314899957
7657,31.107276185000003
7658,26.02191111000002
7659,23.553721356000004
7660,71.21407621499999
7661,65.502671827
7662,40.53463821800001
7663,9.893540659100005
7664,12.515207259700006
7665,20.760332218000016
7666,455.67323938999994
7667,297.4393414299999
7668,26.653443678999984
7669,80.30513621899999
7670,46.400151824000005
7671,66.20264951
7672,95.08616700600001
7673,59.846217014000004
7674,550.9928605900004
7675,95.726739869
7676,8.453550690899974
7677,8.638669952699985
7678,10.871703069999988
7679,68.763927587
7680,28.753625466999985
7681,22.45558411000001
7682,167.94202177300008
7683,167.129450185
7684,11.438670112500006
7685,39.92777106599999
7686,10.840513219000002
7687,5.098455486800027
7688,7.49987535679999
7689,37.519438477000016
7690,72.464614457
7691,32.72080649099999
7692,43.77908083099999
7693,25.243504638999987
7694,11.438173234899999
7695,57.819988991
7696,504.3249376899999
7697,8.02647057979997
7698,23.21662642500001
7699,4.262389619500013
7700,58.893173327
7701,44.46780964999999
7702,11.138103106399981
7703,7.521042861999973
7704,5.950927096699971
7705,65.412540818
7706,39.947943124
7707,59.428343799
7708,47.92462420400001
7709,6.248006168000003
7710,28.721916072999996
7711,60.648219716
7712,9.652610168199985
7713,136.58673026
7714,7.051988779299975
7715,44.372757862
7716,37.82708565100002
7717,180.22714062999995
7718,41.383957231
7719,9.549229118599989
7720,23.65508713000002
7721,272.81651704
7722,126.683561432
7723,51.456439404
7724,28.079255255999975
7725,19.584316547299977
7726,27.29845735699996
7727,27.843805997999993
7728,99.999932968
7729,375.20207250999994
7730,117.00195772499995
7731,129.62324285199998
7732,60.181174791
7733,42.264490631
7734,32.37417747999997
7735,344.4316144799998
7736,99.78103477500002
7737,104.001904476
7738,90.06069221499999
7739,4.836194190800022
7740,54.704676197
7741,65.33887275800001
7742,30.652769196
7743,52.065165788
7744,128.054959504
7745,58.212168791
7746,8.341756623100004
7747,39.12132233300002
7748,19.783247486000008
7749,53.273665172
7750,25.894125878999986
7751,56.512636102
7752,124.95270139299997
7753,20.403739197000014
7754,713.3806969200003
7755,111.968652729
7756,5.90490278379999
7757,163.01416483400004
7758,62.358580295
7759,24.16941015700001
7760,121.588730008
7761,35.15059807200001
7762,142.0144933819999
7763,102.669904081
7764,70.36328853399999
7765,3.621287762599998
7766,5.022089919499962
7767,238.59016357999997
7768,54.736947255
7769,717.0013209500003
7770,25.630983970999985
7771,14.004344178000004
7772,26.686590580000022
7773,614.3959090100001
7774,55.890621952000004
7775,19.794197315999952
7776,156.19283455000004
7777,36.76708390699999
7778,135.03494796399997
7779,152.19665337299995
7780,27.302638205999976
7781,101.657679865
7782,93.80675329200002
7783,28.522983814
7784,29.270212110999985
7785,28.901565622999975
7786,13.4737963133
7787,26.456217716999994
7788,33.935893434
7789,60.571786071
7790,27.050676158
7791,18.83961973880001
7792,23.149727796000022
7793,5.376828052299992
7794,24.55081241100001
7795,149.70527180899992
7796,13.773707724899971
7797,6.973336816099966
7798,346.87480847999984
7799,142.28308532899996
7800,161.64173313499998
7801,44.918204471
7802,16.98538017299996
7803,40.387135157
7804,31.579406219
7805,421.2495875499999
7806,246.14855503999996
7807,189.05575116
7808,21.485168344
7809,6.57813961730001
7810,6.937653202699998
7811,97.98930683500002
7812,11.13312755659998
7813,5.836577179699987
7814,42.103335922
7815,11.300617146800008
7816,44.731698545
7817,40.78443003000001
7818,20.78033078699997
7819,79.862913663
7820,17.66530344209999
7821,143.26962171600002
7822,21.222763772
7823,13.480249101499957
7824,90.92620287300001
7825,77.533053627
7826,24.858380297000004
7827,61.011952982
7828,5.858516345899979
7829,9.41913039360005
7830,7.614401671799989
7831,21.19110472270001
7832,12.403370341699997
7833,8.106811826999973
7834,14.679660249800008
7835,42.663433023999985
7836,269.22999438999994
7837,38.896556195
7838,77.682556634
7839,29.020542957999993
7840,50.100838358
7841,20.47775882629999
7842,46.452647209000006
7843,311.33675193999983
7844,194.0085959179999
7845,55.53660772
7846,9.868595969599973
7847,55.493124111
7848,69.567742966
7849,11.679088582300011
7850,131.71597605999997
7851,54.544796727999994
7852,96.39121172700001
7853,35.178936816
7854,30.865495245999973
7855,103.03376284700002
7856,18.620248090100006
7857,28.56501344699999
7858,31.84356658099999
7859,69.983717025
7860,28.50863677900002
7861,67.637551293
7862,13.893724487499995
7863,24.91645039599998
7864,35.81846137299999
7865,8.237402658500052
7866,73.283213613
7867,6.955052855099993
7868,13.87742091660003
7869,22.930298594999968
7870,46.00361050000001
7871,22.884894367
7872,5.003036377100017
7873,8.75197201289999
7874,22.175760779000008
7875,22.074149628
7876,15.942348633099996
7877,7.419156945099985
7878,14.621452145400028
7879,5.270200674600012
7880,27.68936885500002
7881,22.513352170999994
7882,8.096700236299995
7883,25.096033194999997
7884,14.076564058199999
7885,20.12596831599999
7886,35.696748424999996
7887,75.651212362
7888,17.441757825599993
7889,105.169449979
7890,25.28388886900003
7891,40.43232756100001
7892,19.750049660999984
7893,30.210913214000023
7894,5.931648644699969
7895,474.83576423
7896,31.656190928000008
7897,62.160000804
7898,28.76828837299999
7899,220.75371497999998
7900,12.643501892699987
7901,32.59357224200002
7902,5.684747326500002
7903,32.38916549500001
7904,20.795694149000006
7905,267.07555068000005
7906,92.67149144300001
7907,20.623488068
7908,24.565987795999973
7909,91.16832302100002
7910,138.73453059899998
7911,88.904089578
7912,20.550199817100022
7913,23.76285083599999
7914,5.219380912599988
7915,5.102360930999971
7916,24.067844243000003
7917,51.19351742200001
7918,23.52376105199999
7919,28.855358748
7920,31.942494587999995
7921,49.666255549000006
7922,27.803369246000003
7923,71.07678853
7924,176.160110217
7925,7.252872210200003
7926,4.435099964900033
7927,7.58153849209998
7928,5.830918109299979
7929,25.807521500999997
7930,40.280860419999996
7931,36.10730541100001
7932,16.70692690140003
7933,21.025052239000004
7934,7.651387963100014
7935,533.9985002900002
7936,22.01032160199999
7937,6.792492163100029
7938,22.120750242000028
7939,4.701287894899949
7940,12.124178569200005
7941,21.152886858000002
7942,32.31035034200001
7943,79.86841351
7944,8.835585791799993
7945,30.804629688999995
7946,40.55694142
7947,7.48633790989998
7948,31.517232750999987
7949,16.135577868000006
7950,11.936803456799993
7951,12.635387526099997
7952,76.464744931
7953,68.74702712700001
7954,8.953587983100014
7955,48.03188371
7956,7.586734105199994
7957,97.65955145800001
7958,70.987028806
7959,9.727008853700006
7960,8.34566406759999
7961,12.645397685299997
7962,41.133165463
7963,47.443893285
7964,102.22349647499999
7965,7.063430984299991
7966,73.24416802
7967,4.685632375999994
7968,71.947026706
7969,4.920602020599993
7970,118.84369974500001
7971,41.742380862999994
7972,156.75443282999996
7973,210.13085646000002
7974,55.213898766
7975,8.070099067600012
7976,384.94611029999976
7977,20.725980900000017
7978,46.534956320000006
7979,6.4034205333000145
7980,159.35406523899997
7981,92.956369015
7982,5.433677296300004
7983,20.01441404300001
7984,35.16223718899999
7985,41.37262152200001
7986,49.89374066600001
7987,44.80130622499999
7988,5.573691479799997
7989,10.028736987499983
7990,76.901623552
7991,38.93586709300001
7992,5.141269934000043
7993,32.158217762
7994,27.510687135999987
7995,104.560749722
7996,100.70138572500001
7997,16.081464609000015
7998,41.222567803000004
7999,19.87158349
8000,248.83904935999993
8001,104.585186143
8002,8.232386911799978
8003,175.71191021200002
8004,6.016249416599983
8005,34.33583192000002
8006,164.11997883000004
8007,135.48650130099995
8008,127.32188944000002
8009,79.579514903
8010,62.135770846
8011,32.241066266000004
8012,49.233142929
8013,27.043498019000005
8014,17.924546031000013
8015,173.34365127
8016,6.390685891999944
8017,51.741220247
8018,131.77907802599998
8019,9.823048959200037
8020,15.701487515499984
8021,84.848322162
8022,18.45415937330001
8023,60.244052844
8024,78.300810359
8025,19.144057429999997
8026,11.842811029699988
