index,Toughness
9207,17.043604
9208,51.883934
9209,116.55952
9210,26.671972
9211,75.425865
9212,37.258007
9213,36.865406
9214,7.3833256
9215,28.67515
9216,7.9280376
9217,22.734743
9218,4.1509457
9219,23.00955
9220,60.022808
9221,15.771402
9222,15.664839
9223,22.018484
9224,40.1796
9225,88.581
9226,301.06912
9227,32.57507
9228,5.187544
9229,14.020159
9230,40.320908
9231,322.98337
9232,26.086794
9233,48.324074
9234,54.086594
9235,5.527014
9236,197.95409
9237,22.985731
9238,21.788584
9239,276.08017
9240,19.179232
9241,23.330431
9242,135.34384
9243,-3.1628969
9244,29.050985
9245,14.440977
9246,5.78557
9247,2.9531462
9248,4.5163746
9249,22.719137
9250,159.94275
9251,165.27583
9252,158.62717
9253,18.24521
9254,239.66176
9255,18.453867
9256,7.993025
9257,27.414228
9258,93.74029
9259,27.48094
9260,101.439865
9261,14.854795
9262,25.710218
9263,35.095577
9264,135.75035
9265,38.980865
9266,11.111437
9267,10.063532
9268,20.870825
9269,236.00998
9270,98.31004
9271,20.008318
9272,16.332125
9273,25.772348
9274,75.562996
9275,76.80362
9276,24.237295
9277,38.543118
9278,36.98687
9279,24.947859
9280,4.890764
9281,226.62039
9282,345.3732
9283,429.3018
9284,26.196959
9285,15.281336
9286,3.944239
9287,44.79012
9288,73.97028
9289,33.017868
9290,30.950659
9291,3.3750136
9292,17.356623
9293,76.89776
9294,143.00171
9295,44.336555
9296,25.072767
9297,23.98009
9298,17.57105
9299,27.781519
9300,43.058716
9301,21.248053
9302,85.71899
9303,29.020334
9304,8.5179615
9305,29.96866
9306,28.515467
9307,19.590574
9308,88.576065
9309,181.9157
9310,1.2459241
9311,13.87731
9312,-1.828554
9313,21.389273
9314,86.42556
9315,31.113718
9316,11.0661335
9317,16.943293
9318,28.486032
9319,44.58076
9320,16.715975
9321,26.84942
9322,9.502268
9323,84.18998
9324,392.17984
9325,10.000647
9326,26.777555
9327,67.87482
9328,15.010103
9329,11.041784
9330,28.5729
9331,161.4323
9332,69.232506
9333,323.3589
9334,20.376245
9335,14.8504925
9336,21.093733
9337,21.867678
9338,19.46549
9339,39.467148
9340,33.379562
9341,43.957535
9342,7.988783
9343,13.183371
9344,24.646269
9345,13.017492
9346,7.2414303
9347,46.485897
9348,63.590664
9349,35.799194
9350,13.39963
9351,5.759264
9352,27.853327
9353,7.797453
9354,21.72555
9355,9.480738
9356,136.60226
9357,10.143721
9358,16.720224
9359,23.917292
9360,32.589127
9361,30.628725
9362,2.3474905
9363,4.762308
9364,33.141373
9365,25.386015
9366,10.669142
9367,330.77136
9368,279.0276
9369,41.323692
9370,22.118456
9371,19.80691
9372,39.03749
9373,16.841204
9374,14.132006
9375,14.176348
9376,97.139595
9377,140.46928
9378,83.01079
9379,36.31183
9380,27.292974
9381,116.88609
9382,179.67744
9383,121.142204
9384,84.2519
9385,5.711916
9386,152.63954
9387,5.495989
9388,4.4168262
9389,33.332462
9390,17.445002
9391,35.209133
9392,255.1747
9393,44.957546
9394,11.967577
9395,43.754807
9396,196.10808
9397,6.817404
9398,26.577036
9399,58.70185
9400,14.635469
9401,183.31787
9402,11.351038
9403,76.548164
9404,15.333731
9405,25.816286
9406,34.868
9407,16.194174
9408,160.07245
9409,100.85363
9410,43.266026
9411,73.1376
9412,41.201214
9413,72.13519
9414,10.36445
9415,16.912394
9416,116.28871
9417,25.68447
9418,16.307875
9419,17.073812
9420,160.79918
9421,90.35042
9422,21.396074
9423,21.517996
9424,61.806675
9425,301.43195
9426,78.068085
9427,58.668064
9428,32.63785
9429,379.70865
9430,23.640211
9431,54.490955
9432,14.802549
9433,18.329885
9434,-0.4211367
9435,54.436447
9436,215.08905
9437,8.889444
9438,0.19934669
9439,29.042295
9440,76.86589
9441,22.263155
9442,85.77293
9443,10.094946
9444,4.3913746
9445,37.861206
9446,39.66757
9447,3.9147093
9448,57.162003
9449,281.07822
9450,37.018612
9451,273.634
9452,959.7415
9453,39.42152
9454,17.789179
9455,32.599873
9456,43.129925
9457,21.37866
9458,66.40474
9459,9.685354
9460,8.972357
9461,26.933252
9462,13.911543
9463,9.264036
9464,75.75078
9465,28.251314
9466,10.235716
9467,32.407825
9468,3.812815
9469,19.13146
9470,161.44075
9471,14.975718
9472,1.7391378
9473,12.899618
9474,36.1535
9475,26.990873
9476,44.036354
9477,8.173773
9478,25.2226
9479,-1.8787707
9480,15.68413
9481,19.681612
9482,152.88841
9483,8.377703
9484,38.68618
9485,60.10182
9486,23.784208
9487,34.684708
9488,2.0492613
9489,3.963713
9490,2.8432791
9491,94.01093
9492,30.584894
9493,87.73089
9494,22.994978
9495,-0.83205587
9496,28.85356
9497,85.2276
9498,23.016447
9499,40.102245
9500,24.009256
9501,79.808426
9502,6.8915157
9503,107.803604
9504,33.818394
9505,48.364952
9506,8.049677
9507,15.215769
9508,275.79324
9509,27.241472
9510,308.78342
9511,10.22156
9512,24.1869
9513,30.588903
9514,27.56156
9515,17.123991
9516,23.366385
9517,24.318068
9518,94.30016
9519,28.274542
9520,423.5707
9521,17.100355
9522,15.013933
9523,39.695942
9524,61.59154
9525,445.25684
9526,12.585386
9527,23.854696
9528,81.51765
9529,61.41226
9530,307.7648
9531,61.370014
9532,12.687624
9533,31.022318
9534,31.859743
9535,38.44921
9536,33.2152
9537,7.631418
9538,84.80803
9539,82.679085
9540,21.472502
9541,710.7388
9542,21.257406
9543,12.638769
9544,129.34941
9545,225.50562
9546,17.145971
9547,33.932358
9548,13.426607
9549,35.433674
9550,-5.227434
9551,43.046963
9552,-3.6797197
9553,32.88252
9554,26.808702
9555,11.498274
9556,16.066538
9557,43.86054
9558,7.727045
9559,36.184807
9560,15.579313
9561,11.775621
9562,59.668335
9563,119.75046
9564,28.90413
9565,4.4766407
9566,72.43562
9567,18.488333
9568,104.08266
9569,36.172493
9570,165.22032
9571,28.599669
9572,9.066591
9573,90.58594
9574,33.426624
9575,119.47109
9576,51.814224
9577,107.4107
9578,7.8424435
9579,37.10803
9580,67.99825
9581,33.404457
9582,10.951532
9583,32.64004
9584,48.956112
9585,23.663263
9586,18.859217
9587,50.20927
9588,44.202003
9589,24.774214
9590,18.947935
9591,93.80593
9592,31.486902
9593,18.63214
9594,122.89296
9595,23.087362
9596,13.494665
9597,106.781166
9598,33.283268
9599,171.25337
9600,52.76535
9601,5.458437
9602,6.8524075
9603,13.883738
9604,238.6883
9605,48.767895
9606,26.671633
9607,6.7022495
9608,15.238878
9609,40.569885
9610,34.643784
9611,53.177307
9612,47.16867
9613,6.0308285
9614,287.00345
9615,167.5484
9616,43.428688
9617,84.054825
9618,69.66184
9619,21.057959
9620,149.47798
9621,4.4648876
9622,25.628363
9623,19.171259
9624,240.3095
9625,271.78357
9626,4.5184345
9627,41.37143
9628,28.397192
9629,19.586752
9630,6.263998
9631,47.472206
9632,30.686525
9633,25.61049
9634,74.80034
9635,30.531824
9636,66.37427
9637,14.836954
9638,46.457813
9639,405.88715
9640,14.275904
9641,15.075335
9642,6.4830723
9643,-2.906366
9644,17.785414
9645,95.45748
9646,22.290133
9647,63.283077
9648,18.875788
9649,24.58859
9650,21.311087
9651,83.873695
9652,73.510216
9653,140.71127
9654,13.714281
9655,583.89996
9656,31.025587
9657,88.606346
9658,167.18565
9659,10.343611
9660,8.5920315
9661,133.72838
9662,39.44892
9663,12.898272
9664,75.99985
9665,38.3767
9666,53.985527
9667,58.545044
9668,4.4203396
9669,154.59056
9670,10.828344
9671,28.39614
9672,36.41363
9673,27.480062
9674,40.10055
9675,38.890957
9676,35.048286
9677,1.369116
9678,63.067772
9679,8.730528
9680,44.881477
9681,79.48911
9682,154.9573
9683,22.77643
9684,45.73306
9685,35.974434
9686,73.37961
9687,84.48229
9688,26.465174
9689,21.053846
9690,22.1578
9691,267.62827
9692,11.280603
9693,9.375429
9694,23.67513
9695,31.097918
9696,38.09626
9697,497.21396
9698,109.05824
9699,18.05411
9700,65.58777
9701,8.381029
9702,119.20022
9703,31.530481
9704,27.80268
9705,3.0570548
9706,94.80381
9707,11.909212
9708,14.97962
9709,20.961504
9710,25.942884
9711,174.73375
9712,20.06854
9713,16.434889
9714,198.84818
9715,64.90998
9716,31.712008
9717,30.229742
9718,21.261866
9719,139.34393
9720,15.969545
9721,39.682327
9722,84.59485
9723,41.162487
9724,42.594185
9725,24.896826
9726,15.818071
9727,192.29912
9728,11.013956
9729,12.828184
9730,37.70171
9731,98.910065
9732,87.65568
9733,27.991026
9734,29.10285
9735,56.529964
9736,18.71089
9737,266.98392
9738,15.136194
9739,12.287195
9740,21.835566
9741,10.698652
9742,5.003393
9743,18.764921
9744,33.69413
9745,146.2661
9746,13.528929
9747,32.153973
9748,22.195478
9749,50.112583
9750,126.42011
9751,185.8785
9752,17.191393
9753,1.5692579
9754,159.91646
9755,27.123743
9756,26.647146
9757,70.237976
9758,162.01782
9759,49.66844
9760,55.34473
9761,103.71594
9762,188.97252
9763,40.514824
9764,32.49911
9765,59.695667
9766,-2.4507463
9767,14.791082
9768,358.20892
9769,4.4377155
9770,33.4422
9771,104.85668
9772,35.298878
9773,20.772924
9774,15.94924
9775,37.323452
9776,21.92943
9777,5.3214283
9778,8.4648075
9779,22.669878
9780,31.915133
9781,22.60475
9782,8.308733
9783,101.95969
9784,125.79405
9785,30.604204
9786,86.12635
9787,3.9266798
9788,17.142351
9789,22.020159
9790,87.73965
9791,10.904268
9792,116.381035
9793,6.372492
9794,83.74981
9795,34.25471
9796,22.806875
9797,68.539734
9798,30.381735
9799,38.434998
9800,39.518333
9801,1.4120313
9802,34.92173
9803,0.68917674
9804,109.42677
9805,72.82974
9806,21.73932
9807,19.166533
9808,170.85783
9809,153.3182
9810,37.930958
9811,92.89018
9812,33.948883
9813,14.0988865
9814,35.924393
9815,20.076426
9816,91.66787
9817,32.040497
9818,35.770546
9819,31.576822
9820,27.013994
9821,3.6945555
9822,50.11622
9823,64.84576
9824,83.376045
9825,26.611422
9826,5.9246426
9827,10.382559
9828,8.564329
9829,93.26272
9830,36.50434
9831,87.73515
9832,17.34543
9833,14.429686
9834,26.42108
9835,24.032888
9836,0.28374305
9837,15.30163
9838,18.66416
9839,9.814905
9840,5.753702
9841,19.91168
9842,8.103575
9843,-1.5392169
9844,62.890118
9845,35.535347
9846,104.76192
9847,65.51241
9848,81.98707
9849,138.96902
9850,25.538496
9851,176.63705
9852,63.662567
9853,27.606897
9854,21.019075
9855,0.031423718
9856,84.709335
9857,114.07484
9858,12.932966
9859,17.142366
9860,69.69461
9861,293.22684
9862,12.373846
9863,60.31086
9864,10.46237
9865,5.49481
9866,5.753248
9867,125.264244
9868,98.67422
9869,4.4522724
9870,103.15324
9871,159.80127
9872,187.7253
9873,8.189726
9874,24.619661
9875,15.866285
9876,110.6253
9877,-0.34491143
9878,7.6091213
9879,114.30865
9880,16.60837
9881,18.041334
9882,20.122545
9883,19.357473
9884,28.823034
9885,93.9442
9886,25.951914
9887,37.15502
9888,21.960608
9889,38.718964
9890,95.451675
9891,512.1578
9892,80.154305
9893,39.16482
9894,24.564157
9895,79.2645
9896,18.477858
9897,7.3335094
9898,42.574486
9899,17.977419
9900,46.197475
9901,2.7136862
9902,65.19943
9903,270.82492
9904,8.0247555
9905,27.754347
9906,8.449518
9907,241.98975
9908,4.401636
9909,4.875963
9910,31.014605
9911,1.4271451
9912,6.5138454
9913,113.62437
9914,262.74985
9915,54.970566
9916,139.70222
9917,31.413229
9918,11.665182
9919,399.59946
9920,7.2128696
9921,16.395662
9922,1.9529821
9923,55.785843
9924,22.225473
9925,6.3321857
9926,162.99641
9927,24.656046
9928,8.706476
9929,14.564112
9930,292.08276
9931,72.892235
9932,7.299589
9933,202.62035
9934,143.49574
9935,44.768574
9936,22.527342
9937,24.489046
9938,47.402435
9939,185.78476
9940,67.25729
9941,10.765669
9942,19.699656
9943,13.115671
9944,41.41868
9945,33.765945
9946,45.22491
9947,32.274323
9948,8.8393955
9949,29.571978
9950,187.4346
9951,47.947487
9952,142.92772
9953,40.617645
9954,25.024366
9955,27.231161
9956,27.196123
9957,39.583977
9958,224.43918
9959,108.104065
9960,27.37958
9961,43.849052
9962,22.334082
9963,10.023024
9964,215.08731
9965,123.66482
9966,46.5373
9967,20.99819
9968,104.86667
9969,16.563429
9970,18.765928
9971,36.20048
9972,153.18039
9973,107.75953
9974,101.56701
9975,84.7303
9976,21.580198
9977,20.859442
9978,130.19655
9979,-0.408388
9980,27.821878
9981,95.76703
9982,33.760345
9983,28.790937
9984,36.964397
9985,9.1995945
9986,32.320427
9987,14.788591
9988,30.073088
9989,1.5702268
9990,32.870117
9991,69.53866
9992,12.230574
9993,36.200253
9994,10.415583
9995,34.80287
9996,80.17548
9997,54.08402
9998,14.247583
9999,45.31244
10000,139.69669
10001,35.214684
10002,-1.4954776
10003,27.238317
10004,33.682934
10005,7.7552853
10006,52.029163
10007,50.188187
10008,21.578295
10009,26.366488
10010,24.243074
10011,0.2874128
10012,198.20871
10013,10.459066
10014,181.81523
10015,30.085257
10016,27.598566
10017,21.930105
10018,143.29945
10019,49.62845
10020,24.019114
10021,9.372396
10022,32.736332
10023,4.0780315
10024,30.523233
10025,207.45068
10026,18.579264
10027,45.095856
10028,25.288866
10029,27.844484
10030,38.42349
10031,17.850828
10032,8.803564
10033,77.588486
10034,71.43706
10035,86.719864
10036,10.853086
10037,407.12186
10038,17.705667
10039,46.92335
10040,128.20096
10041,9.033617
10042,6.064333
10043,41.046005
10044,18.467974
10045,69.89472
10046,11.49008
10047,22.86886
10048,18.977121
10049,9.861708
10050,237.18901
10051,25.383871
10052,25.934217
10053,28.615366
10054,16.914862
10055,16.550375
10056,9.839029
10057,22.341288
10058,48.980774
10059,32.73071
10060,14.237356
10061,44.65166
10062,90.80012
10063,8.428209
10064,102.2773
10065,31.171305
10066,13.351091
10067,36.936985
10068,248.77429
10069,29.634565
10070,25.768087
10071,33.858936
10072,16.234346
10073,9.1435375
10074,15.451677
10075,20.096338
10076,73.82494
10077,532.62695
10078,56.72931
10079,32.124184
10080,313.41107
10081,151.70448
10082,38.15499
10083,6.7179317
10084,9.549498
10085,75.97663
10086,36.25099
10087,95.93083
10088,171.19077
10089,21.86027
10090,14.381269
10091,23.36674
10092,26.894999
10093,6.7083683
10094,72.816345
10095,250.93169
10096,103.20337
10097,144.39566
10098,35.784824
10099,16.394331
10100,144.6331
10101,33.906284
10102,24.485472
10103,85.12199
10104,13.643461
10105,19.560259
10106,14.4740925
10107,29.260687
10108,31.826487
10109,14.032881
10110,106.84107
10111,104.24991
10112,8.934359
10113,12.300676
10114,32.474693
10115,8.938616
10116,49.3356
10117,24.477545
10118,798.1183
10119,160.92645
10120,171.9246
10121,167.50276
10122,40.16012
10123,6.29574
10124,21.319033
10125,29.62699
10126,19.351301
10127,95.17872
10128,39.315907
10129,12.37459
10130,39.146873
10131,131.81656
10132,10.314985
10133,197.35208
10134,28.327902
10135,43.503544
10136,20.56375
10137,8.73564
10138,68.167366
10139,31.757757
10140,30.182596
10141,72.23024
10142,39.836803
10143,28.382204
10144,18.8049
10145,86.74107
10146,21.002283
10147,27.42394
10148,28.806547
10149,23.773603
10150,109.23504
10151,31.09126
10152,206.08936
10153,29.785364
10154,36.790443
10155,12.8009815
10156,37.898407
10157,24.469587
10158,23.049486
10159,31.948484
10160,25.019258
10161,29.26557
10162,214.31029
10163,112.95682
10164,10.592333
10165,55.72598
10166,134.17397
10167,84.169685
10168,11.982134
10169,28.228933
10170,19.217863
10171,34.93912
10172,26.128412
10173,40.059574
10174,111.05304
10175,310.36435
10176,80.58183
10177,100.548225
10178,20.593096
10179,16.475245
10180,38.550385
10181,37.577747
10182,327.16998
10183,34.593742
10184,21.947824
10185,22.934546
10186,12.2255
10187,26.903364
10188,83.73474
10189,17.121141
10190,41.244877
10191,79.00297
10192,26.52159
10193,25.68064
10194,13.896742
10195,72.335655
10196,54.1924
10197,97.92482
10198,-4.162424
10199,55.751205
10200,-0.9002703
10201,45.114902
10202,29.409384
10203,6.4011745
10204,12.689291
10205,8.506166
10206,29.070608
10207,24.131563
10208,15.226885
10209,20.998404
10210,69.47541
10211,112.017975
10212,8.353426
10213,123.97354
10214,63.341827
10215,402.77942
10216,35.51822
10217,18.398603
10218,20.712542
10219,324.23615
10220,11.02368
10221,193.57999
10222,24.879519
10223,18.965357
10224,213.05997
10225,4.3268986
10226,8.645128
10227,73.74675
10228,9.469866
10229,68.77871
10230,11.823149
10231,39.54456
10232,65.78685
10233,22.348913
10234,251.68007
10235,16.442034
10236,463.8409
10237,82.974
10238,42.28773
10239,26.154585
10240,71.58949
10241,12.724428
10242,16.53298
10243,31.065134
10244,21.06965
10245,-2.0053346
10246,10.592527
10247,47.1874
10248,43.614666
10249,37.37043
10250,27.522013
10251,44.589527
10252,11.238298
10253,10.433748
10254,64.94566
10255,9.057047
10256,28.862505
10257,29.051249
10258,30.9153
10259,74.98785
10260,33.227802
10261,53.441082
10262,6.662859
10263,29.767538
10264,41.943016
10265,32.64252
10266,61.69087
10267,12.701956
10268,10.970667
10269,134.5524
10270,29.184572
10271,25.017706
10272,17.151316
10273,58.664864
10274,56.216255
10275,54.215847
10276,24.392382
10277,50.874836
10278,36.830395
10279,29.824556
10280,17.80522
10281,108.41334
10282,24.059965
10283,14.323793
10284,19.487211
10285,27.500704
10286,2.9866889
10287,118.516624
10288,11.581186
10289,17.500689
10290,466.641
10291,8.244917
10292,5.3588123
10293,33.049843
10294,47.725883
10295,5.5831966
10296,44.809814
10297,37.55225
10298,18.869589
10299,30.283785
10300,224.8394
10301,6.514906
10302,28.970041
10303,15.897741
10304,134.0332
10305,7.7360325
10306,11.492743
10307,15.133039
10308,145.54466
10309,212.87416
10310,106.99869
10311,16.56542
10312,9.939177
10313,19.767195
10314,52.86829
10315,80.66585
10316,190.00826
10317,18.234259
10318,358.61987
10319,22.841757
10320,54.126797
10321,15.636351
10322,7.086733
10323,118.22662
10324,26.96573
10325,50.263653
10326,29.863523
10327,59.085968
10328,25.609987
10329,71.862274
10330,33.585625
10331,22.4372
10332,2.7154448
10333,44.022877
10334,9.299761
10335,12.744558
10336,5.4972477
10337,27.891573
10338,12.609526
10339,65.97309
10340,42.352764
10341,29.308424
10342,4.3682766
10343,14.397821
10344,138.42242
10345,27.917082
10346,3.197779
10347,19.947313
10348,285.17828
10349,95.33755
10350,85.569534
10351,21.864092
10352,121.031746
10353,31.212976
10354,49.05009
10355,39.053013
10356,19.862535
10357,4.4446125
10358,37.27893
10359,128.47487
10360,13.241949
10361,29.345995
10362,67.47596
10363,132.6174
10364,130.0861
10365,9.930952
10366,0.3203794
10367,8.912043
10368,56.193214
10369,2.2879355
10370,14.9237995
10371,30.249666
10372,21.413366
10373,66.80945
10374,30.093054
10375,507.16656
10376,115.29602
10377,22.856955
10378,118.47827
10379,6.5450306
10380,20.795916
10381,30.34474
10382,17.167768
10383,17.668005
10384,15.069162
10385,85.731064
10386,15.01243
10387,38.408558
10388,22.835817
10389,28.018816
10390,61.066826
10391,287.7618
10392,2.9947379
10393,18.627413
10394,103.23833
10395,144.80441
10396,35.069202
10397,7.930578
10398,15.132364
10399,37.503242
10400,17.782095
10401,629.5085
10402,59.946533
10403,42.7603
10404,99.745155
10405,18.207071
10406,20.205511
10407,161.89647
10408,14.538088
10409,84.79947
10410,36.14326
10411,177.94446
10412,376.33212
10413,18.71884
10414,1.8601323
10415,19.164679
10416,31.23564
10417,62.29179
10418,10.168089
10419,18.356882
10420,11.69068
10421,73.33759
10422,114.569084
10423,30.150469
10424,19.558031
10425,9.258802
10426,47.208763
10427,58.786793
10428,-0.5824602
10429,9.726103
10430,12.894701
10431,87.59459
10432,129.39392
10433,124.63357
10434,33.488636
10435,21.424372
10436,136.28015
10437,10.698439
10438,55.18005
10439,18.63342
10440,11.109266
10441,125.782455
10442,22.64335
10443,19.58587
10444,156.85442
10445,0.7679159
10446,21.935675
10447,30.678469
10448,16.82461
10449,34.438957
10450,17.212332
10451,4.803789
10452,221.74095
10453,38.602386
10454,43.007008
10455,77.51288
10456,-0.6931246
10457,4.23477
10458,23.674044
10459,36.1822
10460,11.837118
10461,21.176733
10462,21.15434
10463,16.245874
10464,23.712568
10465,6.513006
10466,11.392439
10467,61.920452
10468,17.122171
10469,25.837378
10470,-4.4454136
10471,13.784609
10472,18.527975
10473,14.65333
10474,16.709692
10475,184.83705
10476,43.881
10477,13.212786
10478,38.92911
10479,22.141012
10480,61.52301
10481,46.146
10482,11.234125
10483,128.64592
10484,4.239504
10485,12.446878
10486,61.710823
10487,21.607836
10488,12.493406
10489,119.949974
10490,50.494133
10491,18.303991
10492,153.5918
10493,64.37305
10494,62.400223
10495,5.7194767
10496,43.623615
10497,111.125275
10498,85.63375
10499,28.620054
10500,4.530218
10501,9.674913
10502,7.1550198
10503,23.038694
10504,9.294836
10505,153.19925
10506,73.7912
10507,13.624117
10508,91.95669
10509,39.790977
10510,16.163897
10511,7.149225
10512,24.69475
10513,66.93127
10514,35.290012
10515,3.030104
10516,132.9933
10517,9.104689
10518,144.30011
10519,40.164413
10520,134.93375
10521,64.36127
10522,36.745712
10523,18.123247
10524,43.639347
10525,33.052532
10526,5.125498
10527,58.55965
10528,34.355656
10529,97.19537
10530,420.52057
10531,104.72529
10532,499.81302
10533,18.046946
10534,187.54765
10535,388.54614
10536,147.80212
10537,19.363047
10538,16.473875
10539,72.24162
10540,31.186964
10541,3.4921324
10542,15.993265
10543,9.173273
10544,136.75723
10545,100.313255
10546,61.11463
10547,14.332457
10548,16.424685
10549,22.616785
10550,32.783096
10551,27.583273
10552,15.229334
10553,144.05605
10554,20.878458
10555,12.252287
10556,9.423735
10557,8.617205
10558,67.96122
10559,72.53526
10560,51.457256
10561,26.134775
10562,20.864038
10563,93.207375
10564,93.309296
10565,28.975042
10566,42.015793
10567,24.13909
10568,130.52348
10569,41.856182
10570,153.80081
10571,38.18249
10572,24.078703
10573,43.073692
10574,11.98926
10575,2.523638
10576,17.258131
10577,30.764658
10578,48.338463
10579,3.9781706
10580,5.5414524
10581,15.7301235
10582,82.33244
10583,117.25374
10584,67.076904
10585,99.4678
10586,25.770472
10587,-6.0273685
10588,89.69931
10589,21.17425
10590,25.021292
10591,33.975994
10592,14.177061
10593,97.17838
10594,7.0550632
10595,23.192606
10596,53.1757
10597,26.033068
10598,138.55049
10599,10.009096
10600,10.172316
10601,16.769705
10602,91.041824
10603,302.30154
10604,30.162687
10605,56.609634
10606,16.69737
10607,29.470606
10608,27.984728
10609,7.8847256
10610,86.519585
10611,33.53324
10612,30.889494
10613,16.28325
10614,513.4585
10615,62.371864
10616,74.28575
10617,30.342295
10618,37.41464
10619,35.975838
10620,71.784454
10621,82.77445
10622,17.757738
10623,37.11106
10624,19.179712
10625,30.619455
10626,17.675863
10627,69.770325
10628,274.9413
10629,22.921804
10630,226.67761
10631,389.88138
10632,60.717434
10633,30.818594
10634,33.430954
10635,20.646612
10636,104.46426
10637,103.29164
10638,27.363352
10639,89.071976
10640,74.62491
10641,64.40509
10642,175.97522
10643,4.7857037
10644,109.32322
10645,21.711035
10646,24.550833
10647,57.832054
10648,38.35388
10649,35.014168
10650,13.937891
10651,99.78439
10652,25.766397
10653,26.656637
10654,149.52528
10655,62.928818
10656,69.32097
10657,67.43398
10658,26.960325
10659,42.410465
10660,9.51428
10661,25.421656
10662,29.953577
10663,10.036848
10664,7.8958416
10665,183.55786
10666,12.526911
10667,82.69523
10668,17.12028
10669,6.548395
10670,25.699835
10671,11.957113
10672,7.3659344
10673,172.50844
10674,372.9767
10675,14.210848
10676,119.63513
10677,11.639151
10678,74.4978
10679,30.332438
10680,57.393787
10681,31.66696
10682,36.6253
10683,54.46057
10684,61.626957
10685,24.989756
10686,11.955172
10687,15.632399
10688,30.137362
10689,30.320265
10690,38.126965
10691,34.44546
10692,59.49275
10693,62.95948
10694,10.832239
10695,20.52226
10696,17.825994
10697,14.979586
10698,24.635489
10699,29.0119
10700,43.967133
10701,5.5317593
10702,21.760763
10703,40.793198
10704,11.059416
10705,85.64892
10706,53.19567
10707,74.6741
10708,27.498392
10709,16.37987
10710,34.242302
10711,139.36156
10712,10.413824
10713,128.56316
10714,20.384375
10715,14.092737
10716,126.81854
10717,11.816729
10718,13.208616
10719,19.18197
10720,12.2180805
10721,7.6338787
10722,16.306456
10723,65.48132
10724,29.475256
10725,16.78279
10726,29.738932
10727,30.890104
10728,40.58362
10729,23.82419
10730,75.254616
10731,43.56113
10732,9.930853
10733,35.073776
10734,60.852814
10735,21.206144
10736,25.69956
10737,81.09968
10738,5.244898
10739,165.14401
10740,27.245802
10741,23.803339
10742,9.139605
10743,18.731024
10744,31.690207
10745,3.8789275
10746,30.846235
10747,-1.0455798
10748,29.215357
10749,3.2548277
10750,25.517416
10751,176.64273
10752,69.42594
10753,32.049732
10754,36.890324
10755,9.0666485
10756,45.80324
10757,7.7197247
10758,26.81983
10759,12.649733
10760,28.194456
10761,147.78754
10762,14.233065
10763,55.494457
10764,32.23766
10765,22.385958
10766,15.704226
10767,8.877142
10768,1.0720769
10769,101.05193
10770,14.73543
10771,200.09157
10772,23.729887
10773,124.29313
10774,96.52685
10775,53.977966
10776,7.021471
10777,15.654905
10778,34.414276
10779,15.989237
10780,19.600042
10781,5.3266544
10782,-2.4322908
10783,241.77214
10784,58.92072
10785,10.757551
10786,11.527807
10787,14.398279
10788,111.113045
10789,37.59685
10790,34.27025
10791,192.4233
10792,30.171965
10793,33.114307
10794,32.173454
10795,53.076374
10796,27.627642
10797,125.90634
10798,17.050768
10799,28.13471
10800,32.951298
10801,138.53893
10802,21.58978
10803,84.51891
10804,130.49477
10805,343.39822
10806,11.849939
10807,15.25395
10808,25.736181
10809,28.149134
10810,20.394823
10811,39.01824
10812,13.2223835
10813,6.9327145
10814,17.367819
10815,220.75093
10816,132.04185
10817,597.50604
10818,59.267696
10819,91.63015
10820,52.429253
10821,12.865751
10822,65.13839
10823,53.76489
10824,16.956041
10825,10.360422
10826,50.14485
10827,28.118364
10828,40.427162
10829,244.50113
10830,37.837635
10831,49.377953
10832,42.3429
10833,10.93812
10834,28.194738
10835,37.34843
10836,70.517914
10837,3.1549742
10838,37.711987
10839,45.328064
10840,37.50264
10841,39.44228
10842,133.44513
10843,11.008867
10844,23.609793
10845,24.567972
10846,25.500132
10847,97.78075
10848,7.0827236
10849,1.4125959
10850,27.491762
10851,34.453373
10852,30.01486
10853,155.14359
10854,25.38878
10855,24.800055
10856,73.16043
10857,57.330658
10858,23.222975
10859,461.04004
10860,16.971872
10861,33.055477
10862,77.614944
10863,45.558
10864,17.643377
10865,13.967882
10866,67.58246
10867,22.276155
10868,15.453737
10869,106.07811
10870,66.68634
10871,38.72454
10872,29.491812
10873,14.86231
10874,18.386847
10875,53.400944
10876,20.301878
10877,2.8625052
10878,37.696926
10879,25.575876
10880,49.3324
10881,33.918617
10882,9.545279
10883,36.994713
10884,88.491104
10885,57.287247
10886,105.41184
10887,46.81514
10888,62.48427
10889,6.6363087
10890,26.346842
10891,8.281889
10892,25.20846
10893,16.480978
10894,25.259127
10895,22.477858
10896,32.691444
10897,6.6956882
10898,2.6657813
10899,14.061533
10900,66.7162
10901,117.39871
10902,121.53773
10903,24.65637
10904,32.826283
10905,15.450567
10906,17.508715
10907,33.841545
10908,21.22045
10909,4.864317
10910,283.57172
10911,8.57686
10912,9.970354
10913,11.642874
10914,40.42516
10915,82.3562
10916,74.082085
10917,5.6961
10918,100.5525
10919,3.9696372
10920,118.67419
10921,6.550867
10922,59.35695
10923,11.458696
10924,37.694973
10925,38.674088
10926,11.632803
10927,56.365417
10928,28.382772
10929,27.993307
10930,24.609007
10931,27.120775
10932,26.389757
10933,113.32106
10934,3.40613
10935,5.6458874
10936,20.928396
10937,42.631176
